video_file,label,frame_num,vehicle_id,class_name,centroid_x,centroid_y,bbox_width,bbox_height,speed_px_per_frame,avg_speed_5f,speed_drop_percent,direction_degrees,iou_with_nearest,trajectory_deviation_px,optical_flow_ratio,total_factor_score
sampleB.mp4,accident,72,10,person,195,222,23,37,9.899,7.576,0.0,-45.0,0.0,6.708,1.3529,0
sampleB.mp4,accident,72,16,truck,304,232,66,82,8.062,3.433,0.0,-60.26,0.0,5.831,1.3529,0
sampleB.mp4,accident,73,7,person,435,129,13,32,0.0,0.483,0.0,0.0,0.0,0.0,1.0206,0
sampleB.mp4,accident,73,10,person,198,222,26,41,3.0,7.352,52.663,0.0,0.0,8.062,1.0206,0
sampleB.mp4,accident,73,16,truck,306,229,66,81,3.606,3.476,0.0,-56.31,0.0,4.472,1.0206,0
sampleB.mp4,accident,73,17,bus,491,110,38,53,1.0,0.5,0.0,-90.0,0.0,0.0,1.0206,0
sampleB.mp4,accident,74,7,person,435,128,12,32,1.0,0.4,0.0,-90.0,0.0,1.0,1.0603,0
sampleB.mp4,accident,74,9,person,333,180,25,40,6.403,4.365,0.0,-38.66,0.0452,5.0,1.0603,0
sampleB.mp4,accident,74,10,person,202,219,26,40,5.0,7.457,24.203,-36.87,0.0,3.162,1.0603,0
sampleB.mp4,accident,74,16,truck,308,226,64,79,3.606,3.502,0.0,-56.31,0.0452,0.0,1.0603,0
sampleB.mp4,accident,74,17,bus,492,110,38,53,1.0,0.667,0.0,0.0,0.0,1.414,1.0603,0
sampleB.mp4,accident,75,3,bus,319,122,86,100,7.616,2.289,0.0,-66.8,0.0373,7.28,0.4143,0
sampleB.mp4,accident,75,7,person,435,129,12,31,1.0,0.6,0.0,90.0,0.0,2.0,0.4143,0
sampleB.mp4,accident,75,9,person,334,180,26,42,1.0,4.0,77.833,0.0,0.0504,5.657,0.4143,2
sampleB.mp4,accident,75,10,person,203,221,29,46,2.236,4.852,70.487,63.43,0.0,5.831,0.4143,2
sampleB.mp4,accident,75,16,truck,309,226,62,77,1.0,3.702,70.869,0.0,0.0504,3.162,0.4143,2
sampleB.mp4,accident,75,17,bus,492,111,38,53,1.0,0.75,0.0,90.0,0.0,1.414,0.4143,0
sampleB.mp4,accident,76,10,person,205,225,35,58,4.472,4.922,39.17,63.43,0.0,2.236,1.0084,0
sampleB.mp4,accident,77,10,person,207,223,33,55,2.828,3.507,62.072,-45.0,0.0,6.0,0.6563,0
sampleB.mp4,accident,77,17,bus,492,111,38,53,0.0,0.6,0.0,0.0,0.0,1.0,0.6563,0
sampleB.mp4,accident,78,10,person,209,223,33,57,2.0,3.307,58.778,0.0,0.0,2.0,1.0071,0
sampleB.mp4,accident,79,3,bus,321,118,83,95,4.472,2.9,0.0,-63.43,0.0,3.162,0.9605,0
sampleB.mp4,accident,79,10,person,212,220,32,57,4.243,3.156,13.794,-45.0,0.0,3.162,0.9605,0
sampleB.mp4,accident,80,3,bus,321,118,81,93,0.0,2.9,100.0,0.0,0.0,4.472,0.9257,2
sampleB.mp4,accident,81,3,bus,321,118,81,94,0.0,2.618,100.0,0.0,0.0,0.0,0.4265,2
sampleB.mp4,accident,81,17,bus,492,111,38,53,0.0,0.6,0.0,0.0,0.0,0.0,0.4265,0
sampleB.mp4,accident,82,10,person,219,207,22,39,14.765,5.662,0.0,-61.7,0.0,10.77,1.1396,0
sampleB.mp4,accident,82,17,bus,492,111,38,53,0.0,0.4,0.0,0.0,0.0,0.0,1.1396,0
sampleB.mp4,accident,83,3,bus,322,117,80,92,1.414,2.7,51.241,-45.0,0.0312,1.414,0.7582,0
sampleB.mp4,accident,83,9,person,343,168,20,32,15.0,5.211,0.0,-53.13,0.0312,14.422,0.7582,0
sampleB.mp4,accident,83,10,person,220,202,19,32,5.099,5.787,0.0,-78.69,0.0,10.0,0.7582,0
sampleB.mp4,accident,83,17,bus,492,111,38,53,0.0,0.2,0.0,0.0,0.0,0.0,0.7582,0
sampleB.mp4,accident,84,17,bus,492,111,38,53,0.0,0.0,0.0,0.0,0.0,0.0,1.1524,0
sampleB.mp4,accident,85,17,bus,491,111,38,53,1.0,0.2,0.0,180.0,0.0,1.0,1.3028,0
sampleB.mp4,accident,86,21,person,157,243,28,66,0.0,0.0,0.0,0.0,0.0,0.0,0.4664,0
sampleB.mp4,accident,88,17,bus,491,111,38,53,0.0,0.2,0.0,0.0,0.0,1.0,1.0571,0
sampleB.mp4,accident,91,3,bus,324,112,75,87,5.385,2.254,0.0,-68.2,0.0,4.123,1.0326,0
sampleB.mp4,accident,91,16,truck,332,195,55,68,38.601,10.975,0.0,-53.43,0.0,38.013,1.0326,0
sampleB.mp4,accident,93,3,bus,325,111,73,85,1.414,1.643,45.973,-45.0,0.0,4.123,0.9935,0
sampleB.mp4,accident,94,2,person,425,129,19,53,5.657,1.931,0.0,-45.0,0.0,5.657,0.9788,0
sampleB.mp4,accident,94,16,truck,334,191,54,66,4.472,10.257,0.0,-63.43,0.0,34.205,0.9788,0
sampleB.mp4,accident,94,17,bus,491,111,38,52,0.0,0.2,0.0,0.0,0.0,0.0,0.9788,0
sampleB.mp4,accident,95,2,person,425,129,20,53,0.0,1.731,0.0,0.0,0.0,5.657,0.8846,0
sampleB.mp4,accident,95,16,truck,335,190,53,65,1.414,9.818,61.797,-45.0,0.0,3.162,0.8846,0
sampleB.mp4,accident,95,17,bus,491,111,38,53,0.0,0.2,0.0,0.0,0.0,0.0,0.8846,0
sampleB.mp4,accident,96,2,person,425,130,21,54,1.0,1.731,0.0,90.0,0.0,1.0,1.1362,0
sampleB.mp4,accident,96,17,bus,491,111,38,53,0.0,0.2,0.0,0.0,0.0,0.0,1.1362,0
sampleB.mp4,accident,97,2,person,425,130,21,54,0.0,1.331,100.0,0.0,0.0,1.0,1.4562,2
sampleB.mp4,accident,98,2,person,425,130,21,53,0.0,1.331,100.0,0.0,0.0,0.0,1.2838,2
sampleB.mp4,accident,99,2,person,424,130,21,53,1.0,0.4,42.242,180.0,0.0,1.0,0.7123,0
sampleB.mp4,accident,99,17,bus,491,110,37,52,1.0,0.2,0.0,-90.0,0.0,1.0,0.7123,0
sampleB.mp4,accident,100,2,person,425,130,21,53,1.0,0.6,24.889,0.0,0.0,2.0,1.4777,0
sampleB.mp4,accident,100,17,bus,491,110,37,52,0.0,0.2,0.0,0.0,0.0,1.0,1.4777,0
sampleB.mp4,accident,101,2,person,424,130,21,53,1.0,0.6,24.889,180.0,0.0,2.0,1.4162,0
sampleB.mp4,accident,102,2,person,424,130,21,53,0.0,0.6,0.0,0.0,0.0,1.0,1.0481,0
sampleB.mp4,accident,103,2,person,423,130,21,53,1.0,0.8,0.0,180.0,0.0,1.0,0.7643,0
sampleB.mp4,accident,104,2,person,423,130,21,53,0.0,0.6,0.0,0.0,0.0,1.0,1.098,0
sampleB.mp4,accident,105,2,person,424,130,21,53,1.0,0.6,0.0,0.0,0.0,1.0,1.023,0
sampleB.mp4,accident,106,2,person,423,130,21,53,1.0,0.6,0.0,180.0,0.0,2.0,1.0229,0
sampleB.mp4,accident,106,17,bus,491,111,38,53,1.0,0.4,0.0,90.0,0.0,1.0,1.0229,0
sampleB.mp4,accident,107,2,person,423,130,20,52,0.0,0.6,0.0,0.0,0.0,1.0,0.831,0
sampleB.mp4,accident,107,17,bus,491,111,38,53,0.0,0.4,0.0,0.0,0.0,1.0,0.831,0
sampleB.mp4,accident,108,2,person,423,131,20,53,1.0,0.6,0.0,90.0,0.0,1.0,0.9585,0
sampleB.mp4,accident,108,17,bus,491,111,38,53,0.0,0.4,0.0,0.0,0.0,0.0,0.9585,0
sampleB.mp4,accident,109,2,person,423,131,21,53,0.0,0.6,0.0,0.0,0.0,1.0,1.7728,0
sampleB.mp4,accident,109,17,bus,491,111,38,53,0.0,0.2,0.0,0.0,0.0,0.0,1.7728,0
sampleB.mp4,accident,110,2,person,423,131,20,53,0.0,0.4,0.0,0.0,0.0,0.0,0.5374,0
sampleB.mp4,accident,110,17,bus,491,111,38,53,0.0,0.2,0.0,0.0,0.0,0.0,0.5374,0
sampleB.mp4,accident,111,2,person,423,131,20,53,0.0,0.2,0.0,0.0,0.0,0.0,1.0736,0
sampleB.mp4,accident,111,17,bus,491,111,38,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0736,0
sampleB.mp4,accident,112,2,person,423,131,20,53,0.0,0.2,0.0,0.0,0.0,0.0,0.8096,0
sampleB.mp4,accident,112,17,bus,491,111,38,53,0.0,0.0,0.0,0.0,0.0,0.0,0.8096,0
sampleB.mp4,accident,113,2,person,423,131,20,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0224,0
sampleB.mp4,accident,113,3,bus,328,109,52,57,3.606,2.364,0.0,-33.69,0.0,2.236,1.0224,0
sampleB.mp4,accident,113,16,truck,350,168,46,56,26.627,14.423,0.0,-55.71,0.0,25.239,1.0224,0
sampleB.mp4,accident,113,17,bus,491,111,39,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0224,0
sampleB.mp4,accident,114,2,person,423,131,20,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0135,0
sampleB.mp4,accident,114,3,bus,328,108,53,58,1.0,2.564,55.64,-90.0,0.0,3.162,1.0135,0
sampleB.mp4,accident,114,16,truck,351,167,46,56,1.414,14.506,86.212,-45.0,0.0,25.239,1.0135,2
sampleB.mp4,accident,114,17,bus,491,111,39,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0135,0
sampleB.mp4,accident,115,2,person,423,131,20,53,0.0,0.0,0.0,0.0,0.0,0.0,1.2577,0
sampleB.mp4,accident,116,2,person,423,131,20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.3364,0
sampleB.mp4,accident,116,16,truck,352,165,45,57,2.236,7.233,77.226,-63.43,0.0,1.0,0.3364,2
sampleB.mp4,accident,117,2,person,423,132,20,54,1.0,0.2,0.0,90.0,0.0,1.0,0.9255,0
sampleB.mp4,accident,118,2,person,423,132,20,55,0.0,0.2,0.0,0.0,0.0,1.0,1.1457,0
sampleB.mp4,accident,119,2,person,423,132,20,55,0.0,0.2,0.0,0.0,0.0,0.0,0.853,0
sampleB.mp4,accident,120,2,person,423,132,20,55,0.0,0.2,0.0,0.0,0.0,0.0,1.1042,0
sampleB.mp4,accident,121,2,person,423,132,20,54,0.0,0.2,0.0,0.0,0.0,0.0,1.0696,0
sampleB.mp4,accident,122,2,person,422,132,20,55,1.0,0.2,0.0,180.0,0.0,1.0,0.5902,0
sampleB.mp4,accident,122,25,truck,287,262,123,120,0.0,0.0,0.0,0.0,0.0,0.0,0.5902,0
sampleB.mp4,accident,123,2,person,422,132,20,55,0.0,0.2,0.0,0.0,0.0,1.0,1.0204,0
sampleB.mp4,accident,123,25,truck,289,260,123,120,2.828,1.414,0.0,-45.0,0.0,0.0,1.0204,0
sampleB.mp4,accident,124,2,person,422,132,20,55,0.0,0.2,0.0,0.0,0.0,0.0,1.1427,0
sampleB.mp4,accident,124,25,truck,292,256,121,118,5.0,2.609,0.0,-53.13,0.0,2.236,1.1427,0
sampleB.mp4,accident,125,2,person,422,132,20,54,0.0,0.2,0.0,0.0,0.0,0.0,0.8055,0
sampleB.mp4,accident,125,25,truck,294,253,120,117,3.606,2.858,0.0,-56.31,0.0,1.414,0.8055,0
sampleB.mp4,accident,126,2,person,422,132,20,55,0.0,0.2,0.0,0.0,0.0,0.0,0.9597,0
sampleB.mp4,accident,126,25,truck,296,250,117,114,3.606,3.008,0.0,-56.31,0.0,0.0,0.9597,0
sampleB.mp4,accident,127,2,person,422,132,20,55,0.0,0.0,0.0,0.0,0.0,0.0,0.9711,0
sampleB.mp4,accident,127,25,truck,298,247,112,109,3.606,3.729,0.0,-56.31,0.0,0.0,0.9711,0
sampleB.mp4,accident,128,2,person,422,132,20,55,0.0,0.0,0.0,0.0,0.0,0.0,0.3588,0
sampleB.mp4,accident,128,25,truck,299,246,111,108,1.414,3.446,50.526,-45.0,0.0,2.236,0.3588,0
sampleB.mp4,accident,129,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0648,0
sampleB.mp4,accident,129,25,truck,301,244,110,107,2.828,3.012,5.967,-45.0,0.0,1.414,1.0648,0
sampleB.mp4,accident,130,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,1.2111,0
sampleB.mp4,accident,130,25,truck,302,242,108,105,2.236,2.738,40.036,-63.43,0.0,1.0,1.2111,0
sampleB.mp4,accident,131,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,1.053,0
sampleB.mp4,accident,131,25,truck,304,241,108,106,2.236,2.464,35.114,-26.57,0.0,1.414,1.053,0
sampleB.mp4,accident,132,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.8597,0
sampleB.mp4,accident,132,25,truck,305,238,107,105,3.162,2.375,0.0,-71.57,0.0,2.236,0.8597,0
sampleB.mp4,accident,133,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,1.177,0
sampleB.mp4,accident,133,25,truck,307,236,104,102,2.828,2.658,0.0,-45.0,0.0,1.414,1.177,0
sampleB.mp4,accident,134,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,1.2402,0
sampleB.mp4,accident,134,25,truck,309,235,100,97,2.236,2.54,9.253,-26.57,0.0,1.0,1.2402,0
sampleB.mp4,accident,135,2,person,422,132,20,54,0.0,0.0,0.0,0.0,0.0,0.0,0.8131,0
sampleB.mp4,accident,135,25,truck,310,227,108,106,8.062,3.705,0.0,-82.87,0.0,7.071,0.8131,0
sampleB.mp4,accident,136,2,person,422,132,19,53,0.0,0.0,0.0,0.0,0.0,0.0,1.001,0
sampleB.mp4,accident,136,25,truck,311,225,105,103,2.236,3.705,15.882,-63.43,0.0,6.0,1.001,0
sampleB.mp4,accident,136,32,person,375,117,13,21,0.0,0.0,0.0,0.0,0.0,0.0,1.001,0
sampleB.mp4,accident,137,2,person,422,132,19,53,0.0,0.0,0.0,0.0,0.0,0.0,0.8277,0
sampleB.mp4,accident,137,25,truck,313,220,104,103,5.385,4.15,0.0,-68.2,0.0,3.162,0.8277,0
sampleB.mp4,accident,137,32,person,376,116,13,22,1.414,0.707,0.0,-45.0,0.0,0.0,0.8277,0
sampleB.mp4,accident,138,2,person,422,131,19,53,1.0,0.2,0.0,-90.0,0.0,1.0,0.8406,0
sampleB.mp4,accident,138,25,truck,314,219,102,101,1.414,3.867,61.83,-45.0,0.0,4.123,0.8406,0
sampleB.mp4,accident,138,32,person,377,116,13,22,1.0,0.805,0.0,0.0,0.0,1.0,0.8406,0
sampleB.mp4,accident,139,2,person,422,131,19,54,0.0,0.2,0.0,0.0,0.0,1.0,0.4072,0
sampleB.mp4,accident,139,25,truck,315,218,99,99,1.414,3.702,61.83,-45.0,0.0,0.0,0.4072,0
sampleB.mp4,accident,139,32,person,377,115,13,22,1.0,0.854,0.0,-90.0,0.0,1.414,0.4072,0
sampleB.mp4,accident,140,2,person,422,131,20,54,0.0,0.2,0.0,0.0,0.0,0.0,0.8217,0
sampleB.mp4,accident,140,25,truck,316,217,99,98,1.414,2.373,65.919,-45.0,0.0,0.0,0.8217,0
sampleB.mp4,accident,140,32,person,378,115,13,22,1.0,0.883,0.0,0.0,0.0,1.414,0.8217,0
sampleB.mp4,accident,141,2,person,422,132,20,54,1.0,0.4,0.0,90.0,0.0,1.0,0.6464,0
sampleB.mp4,accident,141,3,bus,333,94,54,63,14.866,5.254,0.0,-70.35,0.0,13.928,0.6464,0
sampleB.mp4,accident,141,25,truck,317,214,97,96,3.162,2.558,18.219,-71.57,0.0,2.0,0.6464,0
sampleB.mp4,accident,141,32,person,378,115,14,22,0.0,0.883,0.0,0.0,0.0,1.0,0.6464,0
sampleB.mp4,accident,142,2,person,422,132,20,55,0.0,0.4,0.0,0.0,0.0,1.0,1.2088,0
sampleB.mp4,accident,142,25,truck,319,213,95,95,2.236,1.928,39.605,-26.57,0.0,2.236,1.2088,0
sampleB.mp4,accident,142,32,person,378,114,13,22,1.0,0.8,0.0,-90.0,0.0,1.0,1.2088,0
sampleB.mp4,accident,143,2,person,422,132,20,56,0.0,0.2,0.0,0.0,0.0,0.0,1.1253,0
sampleB.mp4,accident,143,25,truck,320,213,93,93,1.0,1.845,57.855,0.0,0.0,1.414,1.1253,0
sampleB.mp4,accident,143,32,person,378,114,14,22,0.0,0.6,0.0,0.0,0.0,1.0,1.1253,0
sampleB.mp4,accident,144,2,person,422,132,20,56,0.0,0.2,0.0,0.0,0.0,0.0,0.616,0
sampleB.mp4,accident,144,25,truck,320,211,92,92,2.0,1.963,21.814,-90.0,0.0,2.236,0.616,0
sampleB.mp4,accident,144,32,person,378,114,13,22,0.0,0.4,0.0,0.0,0.0,0.0,0.616,0
sampleB.mp4,accident,145,2,person,422,132,20,56,0.0,0.2,0.0,0.0,0.0,0.0,0.9838,0
sampleB.mp4,accident,145,25,truck,321,209,90,90,2.236,2.127,0.0,-63.43,0.0,1.0,0.9838,0
sampleB.mp4,accident,145,32,person,378,113,13,21,1.0,0.4,0.0,-90.0,0.0,1.0,0.9838,0
sampleB.mp4,accident,146,2,person,422,132,20,56,0.0,0.0,0.0,0.0,0.0,0.0,0.9084,0
sampleB.mp4,accident,146,25,truck,322,208,87,87,1.414,1.777,23.364,-45.0,0.0,1.0,0.9084,0
sampleB.mp4,accident,146,32,person,379,111,12,20,2.236,0.847,0.0,-63.43,0.0,1.414,0.9084,0
sampleB.mp4,accident,147,2,person,422,132,20,55,0.0,0.0,0.0,0.0,0.0,0.0,0.9512,0
sampleB.mp4,accident,147,25,truck,323,207,85,85,1.414,1.613,27.939,-45.0,0.0,0.0,0.9512,0
sampleB.mp4,accident,147,32,person,379,109,11,19,2.0,1.047,0.0,-90.0,0.0,1.0,0.9512,0
sampleB.mp4,accident,148,2,person,422,133,20,56,1.0,0.2,0.0,90.0,0.0,1.0,0.8883,0
sampleB.mp4,accident,148,25,truck,324,205,83,83,2.236,1.86,0.0,-63.43,0.0,1.0,0.8883,0
sampleB.mp4,accident,149,2,person,422,133,20,56,0.0,0.2,0.0,0.0,0.0,1.0,0.8821,0
sampleB.mp4,accident,149,25,truck,325,203,83,82,2.236,1.907,0.0,-63.43,0.0,0.0,0.8821,0
sampleB.mp4,accident,150,2,person,422,133,20,56,0.0,0.2,0.0,0.0,0.0,0.0,0.4844,0
sampleB.mp4,accident,150,25,truck,326,203,82,81,1.0,1.66,38.0,0.0,0.0,2.0,0.4844,0
sampleB.mp4,accident,151,2,person,422,132,19,56,1.0,0.4,0.0,-90.0,0.0,1.0,1.0768,0
sampleB.mp4,accident,151,25,truck,327,202,82,81,1.414,1.66,23.972,-45.0,0.0,1.0,1.0768,0
sampleB.mp4,accident,152,2,person,422,133,19,56,1.0,0.6,0.0,90.0,0.0,2.0,1.0824,0
sampleB.mp4,accident,152,25,truck,327,200,82,81,2.0,1.777,0.0,-90.0,0.0,1.414,1.0824,0
sampleB.mp4,accident,153,2,person,422,133,19,56,0.0,0.4,0.0,0.0,0.0,1.0,0.9182,0
sampleB.mp4,accident,153,25,truck,328,198,83,82,2.236,1.777,0.0,-63.43,0.0,1.0,0.9182,0
sampleB.mp4,accident,154,2,person,422,133,19,56,0.0,0.4,0.0,0.0,0.0,0.0,1.0437,0
sampleB.mp4,accident,154,25,truck,329,196,82,82,2.236,1.777,0.0,-63.43,0.0,0.0,1.0437,0
sampleB.mp4,accident,155,2,person,422,133,19,56,0.0,0.4,0.0,0.0,0.0,0.0,1.3829,0
sampleB.mp4,accident,155,25,truck,330,195,82,82,1.414,1.86,20.428,-45.0,0.0,1.0,1.3829,0
sampleB.mp4,accident,156,2,person,422,133,19,56,0.0,0.2,0.0,0.0,0.0,0.0,0.9247,0
sampleB.mp4,accident,156,25,truck,330,194,81,81,1.0,1.777,43.734,-90.0,0.0,1.0,0.9247,0
sampleB.mp4,accident,157,2,person,422,133,19,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0922,0
sampleB.mp4,accident,157,25,truck,331,192,79,79,2.236,1.824,0.0,-63.43,0.0,1.414,1.0922,0
sampleB.mp4,accident,158,2,person,422,133,19,55,0.0,0.0,0.0,0.0,0.0,0.0,1.1942,0
sampleB.mp4,accident,158,25,truck,331,191,79,79,1.0,1.577,46.24,-90.0,0.0,1.414,1.1942,0
sampleB.mp4,accident,159,2,person,422,133,19,55,0.0,0.0,0.0,0.0,0.0,0.0,0.8363,0
sampleB.mp4,accident,159,25,truck,332,190,78,78,1.414,1.413,20.428,-45.0,0.0,1.0,0.8363,0
sampleB.mp4,accident,160,2,person,422,133,19,55,0.0,0.0,0.0,0.0,0.0,0.0,1.3958,0
sampleB.mp4,accident,160,25,truck,333,189,77,77,1.414,1.413,22.487,-45.0,0.0,0.0,1.3958,0
sampleB.mp4,accident,161,2,person,422,133,19,54,0.0,0.0,0.0,0.0,0.0,0.0,1.0853,0
sampleB.mp4,accident,161,25,truck,333,187,76,76,2.0,1.613,0.0,-90.0,0.0,1.414,1.0853,0
sampleB.mp4,accident,162,2,person,422,134,19,54,1.0,0.2,0.0,90.0,0.0,1.0,0.8155,0
sampleB.mp4,accident,162,25,truck,334,187,76,76,1.0,1.366,29.224,0.0,0.0,2.236,0.8155,0
sampleB.mp4,accident,163,2,person,422,133,19,55,1.0,0.4,0.0,-90.0,0.0,2.0,1.559,0
sampleB.mp4,accident,163,25,truck,334,186,75,75,1.0,1.366,29.224,-90.0,0.0,1.414,1.559,0
sampleB.mp4,accident,164,2,person,422,133,19,55,0.0,0.4,0.0,0.0,0.0,1.0,0.9467,0
sampleB.mp4,accident,164,25,truck,335,185,74,74,1.414,1.366,12.319,-45.0,0.0,1.0,0.9467,0
sampleB.mp4,accident,165,2,person,422,133,19,55,0.0,0.4,0.0,0.0,0.0,0.0,1.4293,0
sampleB.mp4,accident,165,25,truck,336,184,74,74,1.414,1.366,0.0,-45.0,0.0,0.0,1.4293,0
sampleB.mp4,accident,166,2,person,422,133,19,55,0.0,0.4,0.0,0.0,0.0,0.0,1.303,0
sampleB.mp4,accident,166,25,truck,337,182,73,74,2.236,1.413,0.0,-63.43,0.0,1.0,1.303,0
sampleB.mp4,accident,167,2,person,422,133,19,55,0.0,0.2,0.0,0.0,0.0,0.0,1.4883,0
sampleB.mp4,accident,167,25,truck,338,181,72,72,1.414,1.496,0.0,-45.0,0.0,1.0,1.4883,0
sampleB.mp4,accident,167,35,truck,252,279,99,90,0.0,0.0,0.0,0.0,0.0,0.0,1.4883,0
sampleB.mp4,accident,168,2,person,422,133,19,55,0.0,0.0,0.0,0.0,0.0,0.0,0.7256,0
sampleB.mp4,accident,168,25,truck,338,180,71,72,1.0,1.496,26.777,-90.0,0.0,1.0,0.7256,0
sampleB.mp4,accident,168,35,truck,253,278,102,92,1.414,0.707,0.0,-45.0,0.0,0.0,0.7256,0
sampleB.mp4,accident,169,2,person,422,133,19,55,0.0,0.0,0.0,0.0,0.0,0.0,0.976,0
sampleB.mp4,accident,169,25,truck,338,179,72,73,1.0,1.413,29.224,-90.0,0.0,0.0,0.976,0
sampleB.mp4,accident,170,2,person,422,134,19,55,1.0,0.2,0.0,90.0,0.0,1.0,1.0656,0
sampleB.mp4,accident,170,25,truck,338,178,72,73,1.0,1.33,33.144,-90.0,0.0,0.0,1.0656,0
sampleB.mp4,accident,171,2,person,422,134,19,55,0.0,0.2,0.0,0.0,0.0,1.0,0.6651,0
sampleB.mp4,accident,171,25,truck,339,177,71,73,1.414,1.166,5.451,-45.0,0.0,1.0,0.6651,0
sampleB.mp4,accident,171,35,truck,260,272,110,100,9.22,3.545,0.0,-40.6,0.0,7.81,0.6651,0
sampleB.mp4,accident,172,2,person,422,134,19,55,0.0,0.2,0.0,0.0,0.0,0.0,0.9251,0
sampleB.mp4,accident,172,25,truck,340,176,71,73,1.414,1.166,0.0,-45.0,0.0,0.0,0.9251,0
sampleB.mp4,accident,172,35,truck,262,268,108,99,4.472,3.776,0.0,-63.43,0.0,5.385,0.9251,0
sampleB.mp4,accident,173,2,person,422,134,19,54,0.0,0.2,0.0,0.0,0.0,0.0,0.7482,0
sampleB.mp4,accident,173,25,truck,340,175,70,72,1.0,1.166,24.815,-90.0,0.0,1.0,0.7482,0
sampleB.mp4,accident,174,2,person,421,134,18,54,1.0,0.4,0.0,180.0,0.0,1.0,1.1799,0
sampleB.mp4,accident,174,25,truck,340,174,69,72,1.0,1.166,14.214,-90.0,0.0,0.0,1.1799,0
sampleB.mp4,accident,174,35,truck,266,262,101,95,7.211,4.463,0.0,-56.31,0.0,2.828,1.1799,0
sampleB.mp4,accident,175,2,person,421,135,18,54,1.0,0.4,0.0,90.0,0.0,1.414,0.9892,0
sampleB.mp4,accident,175,25,truck,341,173,68,70,1.414,1.249,0.0,-45.0,0.0,1.0,0.9892,0
sampleB.mp4,accident,176,2,person,421,135,18,54,0.0,0.4,0.0,0.0,0.0,1.0,0.8021,0
sampleB.mp4,accident,176,25,truck,342,172,67,70,1.414,1.249,0.0,-45.0,0.0,0.0,0.8021,0
sampleB.mp4,accident,177,2,person,421,135,18,53,0.0,0.4,0.0,0.0,0.0,0.0,0.6856,0
sampleB.mp4,accident,177,25,truck,342,171,67,69,1.0,1.166,14.214,-90.0,0.0,1.0,0.6856,0
sampleB.mp4,accident,178,2,person,421,135,18,53,0.0,0.4,0.0,0.0,0.0,0.0,1.2728,0
sampleB.mp4,accident,178,25,truck,343,170,66,68,1.414,1.249,0.0,-45.0,0.0,1.0,1.2728,0
sampleB.mp4,accident,179,2,person,421,134,18,53,1.0,0.4,0.0,-90.0,0.0,1.0,0.932,0
sampleB.mp4,accident,179,25,truck,343,169,65,68,1.0,1.249,19.906,-90.0,0.0,1.0,0.932,0
sampleB.mp4,accident,180,2,person,421,134,18,53,0.0,0.2,0.0,0.0,0.0,1.0,0.8868,0
sampleB.mp4,accident,180,25,truck,344,167,64,66,2.236,1.413,0.0,-63.43,0.0029,1.414,0.8868,0
sampleB.mp4,accident,180,35,truck,277,241,91,87,23.707,9.205,0.0,-62.35,0.0029,16.553,0.8868,0
sampleB.mp4,accident,181,2,person,421,134,18,54,0.0,0.2,0.0,0.0,0.0,0.0,0.479,0
sampleB.mp4,accident,181,25,truck,344,167,64,67,0.0,1.13,100.0,0.0,0.0,2.236,0.479,2
sampleB.mp4,accident,182,2,person,421,135,19,54,1.0,0.4,0.0,90.0,0.0,1.0,0.8124,0
sampleB.mp4,accident,182,25,truck,345,166,63,66,1.414,1.213,0.0,-45.0,0.0048,1.414,0.8124,0
sampleB.mp4,accident,182,35,truck,279,237,87,86,4.472,9.816,0.0,-63.43,0.0048,19.235,0.8124,0
sampleB.mp4,accident,183,2,person,421,134,19,54,1.0,0.6,0.0,-90.0,0.0,2.0,1.7013,0
sampleB.mp4,accident,183,25,truck,346,165,62,65,1.414,1.213,0.0,-45.0,0.0064,0.0,1.7013,0
sampleB.mp4,accident,183,35,truck,282,231,83,83,6.708,9.314,0.0,-63.43,0.0064,2.236,1.7013,0
sampleB.mp4,accident,184,2,person,421,134,19,55,0.0,0.4,0.0,0.0,0.0,1.0,0.7319,0
sampleB.mp4,accident,184,25,truck,346,164,62,65,1.0,1.213,11.509,-90.0,0.0075,1.0,0.7319,0
sampleB.mp4,accident,184,35,truck,284,228,80,81,3.606,9.141,60.829,-56.31,0.0075,3.162,0.7319,0
sampleB.mp4,accident,185,2,person,421,134,19,54,0.0,0.4,0.0,0.0,0.0,0.0,1.0402,0
sampleB.mp4,accident,185,25,truck,346,164,61,64,0.0,0.766,100.0,0.0,0.0067,1.0,1.0402,2
sampleB.mp4,accident,185,35,truck,284,226,76,78,2.0,8.098,79.626,-90.0,0.0067,2.236,1.0402,2
